origen,destino,nombre,longitud,velocidad_max,tipo_via,sentido_unico,vulnerabilidad
108009619,108009621,Avenida Aurelio Miró Quesada,24.12190966481491,60,secondary,False,0.4
108009619,262728248,Avenida Aurelio Miró Quesada,32.90430015627383,60,secondary,False,0.4
108009621,108009622,Avenida Aurelio Miró Quesada,56.67158840922493,60,secondary,False,0.4
108009621,108009619,Avenida Aurelio Miró Quesada,24.12190966481491,60,secondary,False,0.4
108009621,262730039,Calle Country,179.8104167783545,40,tertiary,True,0.6
108009622,108009621,Avenida Aurelio Miró Quesada,56.67158840922493,60,secondary,False,0.4
108009622,262730169,Avenida Aurelio Miró Quesada,269.2136964192446,60,secondary,False,0.4
108009631,108041441,Avenida Las Flores,101.28862263685016,60,secondary,False,0.4
108009631,108009632,Avenida Aurelio Miró Quesada,118.9290680871971,60,secondary,False,0.4
108009631,262730169,Avenida Aurelio Miró Quesada,94.83288830530016,60,secondary,False,0.4
108009632,108037794,Calle Los Laureles,135.91490604996577,30,residential,False,0.8
108009632,108009633,Avenida Aurelio Miró Quesada,119.5864540208266,60,secondary,False,0.4
108009632,108009631,Avenida Aurelio Miró Quesada,118.9290680871971,60,secondary,False,0.4
108009633,108037792,Calle Los Nogales,137.14115723950775,30,residential,False,0.8
108009633,108009634,Avenida Aurelio Miró Quesada,117.77615950823262,60,secondary,False,0.4
108009633,108009632,Avenida Aurelio Miró Quesada,119.5864540208266,60,secondary,False,0.4
108009634,108037790,Calle Los Cedros,136.94286492124527,40,residential,False,0.8
108009634,262731416,Avenida Aurelio Miró Quesada,65.22164235933116,60,secondary,False,0.4
108009634,108009633,Avenida Aurelio Miró Quesada,117.77615950823262,60,secondary,False,0.4
108009635,262731416,Avenida Aurelio Miró Quesada,19.58660736499452,60,secondary,False,0.4
108009635,4344823100,Avenida El Rosario,17.397116432148426,40,tertiary,True,0.6
108009635,262732037,Avenida Aurelio Miró Quesada,257.5356584959439,60,secondary,False,0.4
108009636,262732037,Avenida Aurelio Miró Quesada,16.80731620922969,60,secondary,False,0.4
108009636,3246794221,Avenida Santo Toribio,22.89946427849049,60,tertiary,True,0.6
108009636,108009637,Avenida Aurelio Miró Quesada,243.4714918360866,60,secondary,False,0.4
108009637,108009636,Avenida Aurelio Miró Quesada,243.4714918360866,60,secondary,False,0.4
108009637,108009638,Avenida Aurelio Miró Quesada,31.69257439925449,40,secondary,True,0.4
108009638,108030818,Avenida Camino Real,8.223616905693255,40,secondary,True,0.4
108013931,108037782,Calle Lizardo Alzamora-Oeste,224.0069718896858,40,residential,True,0.8
108013931,4344823095,Avenida Camino Real,79.91582614324504,40,secondary,True,0.4
108013935,1273561061,Avenida General Juan Antonio Pezet,48.28852241795765,30,residential,True,0.8
108013935,262572235,Avenida Camino Real,37.91983075191684,60,secondary,True,0.4
108013938,108215859,Calle Miguel de Cervantes Saavedra,108.45411249038344,40,tertiary,True,0.6
108013938,108013939,Avenida Camino Real,28.556445622422192,60,secondary,True,0.4
108013939,134254600,Calle Manuel Rouad y Paz Soldán,118.69335416593508,40,residential,True,0.8
108013939,108013940,Avenida Camino Real,90.47752026680752,60,secondary,True,0.4
108013940,5776224729,Avenida Camino Real,72.55150159752952,60,secondary,True,0.4
108013940,262571660,Avenida Felipe Pardo y Aliaga,68.40749877301144,40,tertiary,True,0.6
108015861,262570309,Calle Ricardo Rosell,41.22123108435366,30,residential,False,0.8
108015861,3811342112,Avenida Santa Cruz,136.6138629411897,60,secondary,False,0.4
108015861,108015863,Avenida Santa Cruz,145.7602064572721,60,secondary,False,0.4
108015863,4553216444,Avenida Santa Cruz,12.376754563587122,60,secondary,False,0.4
108015863,108015861,Avenida Santa Cruz,145.7602064572721,60,secondary,False,0.4
108015864,108170873,Calle Asunción,110.66103267852988,40,residential,True,0.8
108015864,1584230586,Calle Prolongación General Arenales,63.77457516846613,30,residential,True,0.8
108015864,10422223065,Avenida Santa Cruz,144.74514554305017,60,secondary,False,0.4
108015864,4553216444,Avenida Santa Cruz,150.16433974432286,60,secondary,False,0.4
108016282,108220933,Avenida Petit Thouars,121.6669199910482,50,secondary,True,0.4
108016282,108016283,Avenida Andrés Aramburú,114.53803240016452,60,secondary,True,0.4
108016283,108172222,Avenida Arequipa,122.24983335696471,50,secondary,True,0.4
108016283,10422223064,Avenida Andrés Aramburú,22.44775683852924,60,secondary,True,0.4
108018046,108018049,Avenida Andrés Aramburú,114.60467961918536,60,secondary,True,0.4
108018046,108016283,Avenida Arequipa,12.117957244355956,50,secondary,True,0.4
108018049,108016282,Avenida Petit Thouars,12.972595986757518,50,secondary,True,0.4
108018049,4354685024,Avenida Andrés Aramburú,102.3072776801859,60,secondary,True,0.4
108018054,108018055,Avenida Andrés Aramburú,65.05086887599929,60,secondary,True,0.4
108018054,262572275,Avenida Paseo de la República,106.56575701555008,50,primary,True,0.2
108018055,108019300,Avenida Paseo de la República,16.100616929864366,40,primary,True,0.2
108018055,1673650681,Avenida Andrés Aramburú,83.43737777056349,60,secondary,True,0.4
108018057,263935409,Avenida Andrés Aramburú,224.70415680525173,60,secondary,True,0.4
108018057,108019295,Calle Las Garzas del Sur,14.12755015759877,30,residential,True,0.8
108019293,108019295,Avenida Andrés Aramburú,222.0095761226601,60,secondary,True,0.4
108019293,263935409,Calle Las Palomas,14.519108678562525,30,residential,False,0.8
108019295,1673650677,Avenida Andrés Aramburú,82.07824755833518,60,secondary,True,0.4
108019295,263940756,Calle Las Garzas Norte,80.77657894531198,40,residential,True,0.8
108019300,108019302,Avenida Andrés Aramburú,65.20969685039388,60,secondary,True,0.4
108019300,1273549606,Avenida Paseo de la República,17.09608032528697,40,primary,True,0.2
108019302,108018054,Avenida Paseo de la República,15.196634815553695,50,primary,True,0.2
108019302,4356049402,Avenida Andrés Aramburú,73.74407462216847,60,secondary,True,0.4
108024265,108024270,Vía Expresa Luis Fernán Bedoya Reyes,123.32885951687584,80,motorway,True,0.1
108024270,12645958873,Calle sin nombre,297.7153498895713,60,motorway_link,True,0.8
108024270,262573096,Vía Expresa Luis Fernán Bedoya Reyes,770.9078097345856,80,motorway,True,0.1
108025624,262572971,Calle sin nombre,298.1661425490212,70,motorway_link,True,0.8
108025624,263105456,Vía Expresa Luis Fernán Bedoya Reyes,847.5998459042361,80,motorway,True,0.1
108029278,12398775732,Calle Ernesto Plascencia,11.652501433215283,40,residential,True,0.8
108029278,108029613,Calle La República,60.161750749041815,40,residential,True,0.8
108029280,108029278,Calle Ernesto Plascencia,109.07866706667386,40,residential,True,0.8
108029280,134252763,Avenida Los Conquistadores,59.246623773565965,60,secondary,True,0.4
108029282,108029956,Calle Los Libertadores,109.4666113600082,30,residential,True,0.8
108029282,108029280,Calle Ernesto Plascencia,63.67416391941357,40,residential,True,0.8
108029613,108029615,Calle La Niña,107.25380655241672,30,residential,True,0.8
108029613,4186452387,Calle La República,52.76547747452262,40,residential,True,0.8
108029615,108029280,Avenida Los Conquistadores,58.76371203090679,60,secondary,True,0.4
108029955,108029956,Calle Juan C. Cavero,80.57385048029596,40,residential,True,0.8
108029955,108029615,Avenida Los Conquistadores,54.69909735861288,60,secondary,True,0.4
108029956,108031679,Calle Los Libertadores,113.22822481253988,30,residential,True,0.8
108029956,108030823,Calle Juan C. Cavero,99.12561303210543,40,residential,True,0.8
108030818,108029282,Calle Ernesto Plascencia,79.57681443517934,40,residential,True,0.8
108030818,108030823,Avenida Camino Real,113.2532634261608,60,secondary,True,0.4
108030823,108035139,Avenida Camino Real,113.03922985445274,60,secondary,True,0.4
108031454,4186454089,Calle La Santa María,96.68432139713497,40,residential,True,0.8
108031454,108029955,Avenida Los Conquistadores,56.09336228815969,60,secondary,True,0.4
108031677,4186454091,Calle Conde de la Monclova,98.7394118507407,40,residential,True,0.8
108031677,108031454,Avenida Los Conquistadores,56.60197899046237,60,secondary,True,0.4
108031679,134254601,Calle Los Libertadores,115.8012755347882,30,residential,True,0.8
108031679,108031677,Calle Conde de la Monclova,80.61124917024911,40,residential,True,0.8
108035139,108031679,Calle Conde de la Monclova,99.31181913278668,40,residential,True,0.8
108035139,108013935,Avenida Camino Real,77.67840093937582,60,secondary,True,0.4
108037776,134252761,Avenida Los Conquistadores,55.580249017015845,60,secondary,True,0.4
108037776,108037777,Calle Lizardo Alzamora-Este,81.34937450179409,40,residential,True,0.8
108037777,108029282,Calle Los Libertadores,111.36453670254733,30,residential,True,0.8
108037777,108013931,Calle Lizardo Alzamora-Este,60.81694446087126,40,residential,True,0.8
108037782,108037783,Calle Lizardo Alzamora-Oeste,14.656927714530427,40,residential,True,0.8
108037782,108041425,Avenida Santo Toribio,104.7019743768724,30,tertiary,True,0.6
108037783,3246794218,Avenida Santo Toribio,102.30898035509892,60,tertiary,True,0.6
108037783,108037786,Calle Lizardo Alzamora-Oeste,222.44997280466384,40,residential,True,0.8
108037786,108037789,Calle Lizardo Alzamora-Oeste,13.067455752164756,40,residential,True,0.8
108037786,108041430,Avenida El Rosario,113.27922502767446,40,tertiary,True,0.6
108037789,108037790,Calle Lizardo Alzamora-Oeste,168.42296683855446,40,residential,True,0.8
108037789,4344823096,Avenida El Rosario,135.67546567566043,40,tertiary,True,0.6
108037790,108041436,Calle Los Cedros,89.33394232366045,40,residential,False,0.8
108037790,108009634,Calle Los Cedros,136.94286492124525,40,residential,False,0.8
108037790,108037792,Calle Lizardo Alzamora-Oeste,119.6915710237948,40,residential,True,0.8
108037792,108041437,Calle Los Nogales,48.77818563811634,30,residential,False,0.8
108037792,108009633,Calle Los Nogales,137.14115723950775,30,residential,False,0.8
108037792,108037794,Calle Lizardo Alzamora-Oeste,117.3819164396252,40,residential,True,0.8
108037794,108041440,Calle Los Laureles,8.5535756269654,30,residential,False,0.8
108037794,108009632,Calle Los Laureles,135.91490604996577,30,residential,False,0.8
108041406,108041602,Calle José Choquehuanca,37.53701170770298,40,residential,True,0.8
108041406,2383686302,Calle Antero Aspillaga,64.23113567994618,40,residential,True,0.8
108041409,108041406,Calle José Choquehuanca,4.972860691099885,40,residential,True,0.8
108041414,5489494574,Avenida Los Incas,68.43477123275595,40,tertiary,True,0.6
108041414,1273796549,Calle José Choquehuanca,66.75834070690138,40,residential,True,0.8
108041417,108218713,Calle José Choquehuanca,104.3822057193949,30,residential,True,0.8
108041417,1760085349,Avenida Los Conquistadores,57.77900322656049,60,secondary,True,0.4
108041423,12398759942,Calle José Choquehuanca,4.058531253330163,30,residential,True,0.8
108041423,4139153228,Vía Principal,69.22049268680095,40,residential,True,0.8
108041425,262730736,Avenida Santo Toribio,108.30229168549164,30,tertiary,True,0.6
108041425,108041423,Calle José Choquehuanca,128.60869499469106,30,residential,True,0.8
108041426,108041425,Calle José Choquehuanca,12.111581921438408,30,residential,True,0.8
108041426,108037783,Avenida Santo Toribio,106.6860635775386,30,tertiary,True,0.6
108041427,108041426,Calle José Choquehuanca,103.57947604263808,30,residential,True,0.8
108041430,262730723,Avenida El Rosario,184.7015016769477,40,tertiary,True,0.6
108041430,108041427,Calle José Choquehuanca,120.66504278014764,30,residential,True,0.8
108041432,108041430,Calle José Choquehuanca,10.961283363952544,30,residential,True,0.8
108041432,108037789,Avenida El Rosario,114.11461247094522,40,tertiary,True,0.6
108041433,4139135558,Calle Los Robles,116.85625108893603,40,residential,False,0.8
108041433,108041432,Calle José Choquehuanca,87.52325952333885,30,residential,True,0.8
108041436,4139135557,Calle Los Cedros,81.57665043609728,40,residential,False,0.8
108041436,108037790,Calle Los Cedros,89.33394232366045,40,residential,False,0.8
108041436,108041433,Calle José Choquehuanca,128.9892650511216,30,residential,True,0.8
108041437,4139135556,Calle Los Nogales,82.40277028713123,30,residential,False,0.8
108041437,108037792,Calle Los Nogales,48.77818563811634,30,residential,False,0.8
108041437,108041436,Calle José Choquehuanca,124.47908773473598,30,residential,True,0.8
108041440,108037794,Calle Los Laureles,8.5535756269654,30,residential,False,0.8
108041440,262730717,Calle Los Laureles,82.68458152789171,30,residential,False,0.8
108041440,108041437,Calle José Choquehuanca,124.57067788521766,30,residential,True,0.8
108041441,4139135554,Avenida Las Flores,83.23956606028948,60,secondary,False,0.4
108041441,108009631,Avenida Las Flores,101.28862263685016,60,secondary,False,0.4
108041441,108041440,Calle José Choquehuanca,127.11525143884344,30,residential,True,0.8
108041442,262730169,Calle Los Eucaliptos,68.38394500175426,40,tertiary,True,0.6
108041442,108041441,Calle José Choquehuanca,120.87976661263036,30,residential,True,0.8
108041602,108042533,Calle José Choquehuanca,87.48582372253351,40,residential,True,0.8
108041602,9220215041,Calle Prolongación Arenales,59.38088000767328,40,residential,True,0.8
108041912,1273548351,Calle General Guillermo García y García,71.32363966751588,40,residential,True,0.8
108041912,108171135,Calle General Guillermo García y García,66.29056752747579,40,residential,False,0.8
108041912,4186250090,Calle Luis B. Cisneros,99.12450253795907,40,residential,True,0.8
108042189,138837115,Calle Prolongación Arenales,118.49411802060284,40,residential,True,0.8
108042189,9220215045,Calle Hermillo Hernández,46.58683325467676,40,residential,True,0.8
108042533,4334559240,Avenida Arequipa,61.79992415497611,50,secondary,True,0.4
108042533,108056669,Calle José Choquehuanca,17.197045965404726,40,residential,True,0.8
108043462,138846127,Calle Luis Felipe Villaran,44.41010893934947,40,residential,True,0.8
108043462,108043475,Plaza 27 de Noviembre,63.63549039701786,30,residential,True,0.8
108043475,262909165,Plaza 27 de Noviembre,57.96463374799819,30,residential,True,0.8
108043490,262909426,Avenida República de Colombia,47.42044385767608,30,residential,True,0.8
108043490,108043462,Plaza 27 de Noviembre,65.06812004071111,30,residential,True,0.8
108056663,1431652861,Calle La Habana,23.77358256348653,40,residential,False,0.8
108056663,262909165,Calle Luis Felipe Villaran,52.59286172212069,30,residential,True,0.8
108056664,262909413,Calle Capitán La Jara,114.18502328413932,40,residential,True,0.8
108056664,108056663,Calle La Habana,57.07639250086088,40,residential,True,0.8
108056665,108056664,Calle La Habana,55.96768523663434,40,residential,True,0.8
108056665,138847350,Calle Manuel A. Fuentes,89.85919515612429,40,residential,True,0.8
108056667,262909285,Calle Federico Villarreal,115.99544188800463,40,residential,True,0.8
108056667,108056665,Calle La Habana,50.52862964909333,40,residential,True,0.8
108056668,108056667,Calle La Habana,53.64035573543944,40,residential,True,0.8
108056668,138846862,Avenida Petit Thouars,91.89677244185802,50,secondary,True,0.4
108056669,108056668,Calle La Habana,113.38135184081138,40,residential,True,0.8
108056669,4334559239,Avenida Arequipa,58.43911289976107,50,secondary,True,0.4
108064557,4334559242,Avenida Arequipa,53.63689189520824,50,secondary,True,0.4
108064561,138846862,Avenida República de Colombia,114.57503344764022,40,residential,True,0.8
108064561,108064562,Avenida Arequipa,88.92200696731186,50,secondary,True,0.4
108064562,108171135,Calle General Guillermo García y García,16.7903409763072,40,residential,False,0.8
108064562,138846859,Calle Coronel E. Odriozola,114.0968258750059,40,residential,True,0.8
108064562,108064564,Avenida Arequipa,114.45368794944532,50,secondary,True,0.4
108064564,108171132,Avenida Paz Soldán,16.654179880247252,40,tertiary,True,0.6
108064564,108064570,Avenida Arequipa,98.6194514309871,50,secondary,True,0.4
108064570,108064572,Avenida Arequipa,71.46967995185821,50,secondary,True,0.4
108064570,262909566,Calle Audiencia,85.16891080722306,30,residential,True,0.8
108064572,262909566,Calle Chinchón,91.64710192791068,30,residential,True,0.8
108064572,108064581,Avenida Arequipa,107.42205359028492,50,secondary,True,0.4
108064581,4337370555,Avenida Arequipa,38.5477188084681,50,secondary,True,0.4
108064581,262909609,Calle Antequera,61.676150466318006,30,residential,False,0.8
108064590,108064592,Avenida Arequipa,7.269647358018074,50,secondary,True,0.4
108064592,108064601,Avenida Arequipa,93.7958310397672,50,secondary,True,0.4
108170873,4334601959,Avenida Arequipa,64.52068385866065,50,secondary,True,0.4
108170873,262572273,Calle Gervasio Santillana,17.59639873754098,40,residential,True,0.8
108170876,262569646,Calle Santander,110.40963465680116,30,residential,True,0.8
108170876,108170878,Avenida Arequipa,120.35087360568444,50,secondary,True,0.4
108170878,108170879,Avenida Arequipa,121.90178892244226,50,secondary,True,0.4
108170878,108172214,Calle Los Ángeles,17.082045217744472,30,residential,True,0.8
108170879,262569643,Calle Teruel,109.97591119488902,30,residential,True,0.8
108170879,108170880,Avenida Arequipa,119.13353689942856,50,secondary,True,0.4
108170880,4259470982,Avenida Arequipa,48.55231987607858,50,secondary,True,0.4
108171116,263115091,Jirón Domingo Casanova,115.22816605432467,30,residential,True,0.8
108171116,108171117,Avenida Arequipa,96.00111315372276,50,secondary,True,0.4
108171117,108064592,Avenida Dos de Mayo,14.744228146212215,50,tertiary,True,0.6
108171117,1426686870,Avenida Arequipa,22.485544389940493,50,secondary,True,0.4
108171125,4337370555,Calle Manuel Bañon,31.03955010858459,40,residential,True,0.8
108171125,108171129,Avenida Arequipa,119.27897148810511,50,secondary,True,0.4
108171129,108171130,Avenida Arequipa,72.05182501549366,50,secondary,True,0.4
108171129,108064572,Calle Chinchón,17.269462835680017,30,residential,True,0.8
108171130,108171132,Avenida Arequipa,99.7573409689062,50,secondary,True,0.4
108171132,138838899,Avenida Paz Soldán,137.7144065417371,40,tertiary,True,0.6
108171132,108171135,Avenida Arequipa,115.257504354948,50,secondary,True,0.4
108171135,108064562,Calle General Guillermo García y García,16.7903409763072,40,residential,False,0.8
108171135,108041912,Calle General Guillermo García y García,66.29056752747579,40,residential,False,0.8
108171135,4334559237,Avenida Arequipa,121.86705523610442,50,secondary,True,0.4
108171136,4334601928,Avenida Arequipa,69.05377761349379,50,secondary,True,0.4
108171139,10422223064,Avenida Arequipa,85.29965560234804,50,secondary,True,0.4
108172213,262572359,Avenida Arequipa,63.37318988454327,50,secondary,True,0.4
108172213,108170879,Calle Teruel,16.518627018482423,30,residential,True,0.8
108172214,138851445,Calle Sevilla,113.32259731823146,40,residential,True,0.8
108172214,108172216,Avenida Arequipa,118.19530708801936,50,secondary,True,0.4
108172216,4334601964,Avenida Arequipa,56.35625661733015,50,secondary,True,0.4
108172222,108220933,Calle La Florida,114.51782319235916,40,residential,False,0.8
108172222,108172224,Avenida Arequipa,64.67377097567496,50,secondary,True,0.4
108172222,4334601940,Calle La Florida,16.76149938608071,40,residential,False,0.8
108172224,4334601930,Avenida Arequipa,54.30655377141161,50,secondary,True,0.4
108172224,108221128,Calle Carlos Acosta,79.01092533903423,30,residential,True,0.8
108177573,108177576,Óvalo de Miraflores,18.36906486497177,40,secondary,True,0.4
108177576,114612819,Óvalo de Miraflores,29.79035881250925,40,secondary,True,0.4
108177576,114612795,Avenida Ricardo Palma,79.85193767797797,50,secondary,True,0.4
108177580,138854662,Avenida Arequipa,43.62894553278865,50,secondary,True,0.4
108177584,108180355,Jirón Gonzales Prada,17.660860083527208,40,residential,True,0.8
108177584,108177587,Avenida Arequipa,115.36481810055189,50,secondary,True,0.4
108177587,262575176,Avenida Arequipa,163.889467697434,50,secondary,True,0.4
108177589,108177590,Avenida Arequipa,8.65774551563221,50,secondary,True,0.4
108177589,138851467,Avenida Angamos Este,113.26942477752378,60,primary,True,0.2
108177590,108180348,Avenida Angamos Oeste,17.84362430453941,40,primary,True,0.2
108177590,197647900,Avenida Arequipa,119.4025363547293,50,secondary,True,0.4
108177591,108177593,Avenida Arequipa,116.91576076508312,50,secondary,True,0.4
108177591,138851464,Calle Contralmirante Montero,116.22241094766952,40,residential,True,0.8
108177593,108177596,Avenida Arequipa,116.93194777382308,50,secondary,True,0.4
108177593,108180344,Bellido,15.761463576854672,40,residential,True,0.8
108177596,138851460,Calle Carlos A. Salaverry,114.31207492897252,40,residential,True,0.8
108177596,108177597,Avenida Arequipa,25.332231657289757,50,secondary,True,0.4
108177597,262572367,Avenida Arequipa,59.99358167602667,50,secondary,True,0.4
108178119,263630444,Avenida José Larco,8.179800216687996,60,secondary,True,0.4
108178119,108191737,Avenida Alfredo Benavides,160.77357246968515,50,secondary,True,0.4
108178122,108178124,Avenida José Larco,116.78397436828692,50,secondary,True,0.4
108178122,263613997,Avenida Ernesto Diez Canseco,70.44847318628415,40,tertiary,True,0.6
108178124,1273617313,Avenida José Larco,105.71970272428868,50,secondary,True,0.4
108178130,1273948513,Avenida José Larco,8.197970582257152,50,secondary,True,0.4
108178882,5476898869,Avenida Diagonal,40.141012329331765,50,secondary,True,0.4
108178882,108177573,Óvalo de Miraflores,43.99225784872739,40,secondary,True,0.4
108180343,108180344,Avenida Arequipa,118.2248043157343,50,secondary,True,0.4
108180343,108177596,Calle García Calderón,15.95781005399486,40,residential,True,0.8
108180344,257946726,Calle María Parado de Bellido,103.05500193150849,40,residential,True,0.8
108180344,108180346,Avenida Arequipa,115.92989270401765,50,secondary,True,0.4
108180346,108180347,Avenida Arequipa,115.504502785932,50,secondary,True,0.4
108180346,108177591,Calle Ayacucho,14.975849957571306,40,residential,True,0.8
108180347,2719288285,Calle Tarapacá,131.87102443665844,40,residential,True,0.8
108180347,108180348,Avenida Arequipa,119.31652723407012,50,secondary,True,0.4
108180348,108180350,Avenida Arequipa,8.104274097340321,50,secondary,True,0.4
108180348,2719288284,Avenida Angamos Oeste,116.56109804151968,40,primary,True,0.2
108180350,108177589,Avenida Angamos Oeste,18.136347656433784,60,primary,True,0.2
108180350,108180353,Avenida Arequipa,121.52669114638252,50,secondary,True,0.4
108180353,262574915,Calle Chiclayo,111.13230509548508,40,residential,True,0.8
108180353,108180354,Avenida Arequipa,120.36617323189436,50,secondary,True,0.4
108180354,108180355,Avenida Arequipa,116.43720918649066,50,secondary,True,0.4
108180354,108177587,Calle Piura,19.203648720742063,40,residential,True,0.8
108180355,108180356,Avenida Arequipa,117.45870006325632,50,secondary,True,0.4
108180355,4506892061,Calle Teniente Enrique Palacios,103.2994297079728,40,residential,True,0.8
108180356,3597685333,Avenida Arequipa,112.91727890445812,50,secondary,True,0.4
108180356,138854662,Calle General Pershing,19.444780626491728,30,residential,True,0.8
108183448,108183453,Avenida José Larco,65.29254245105517,40,secondary,True,0.4
108183453,108183454,Avenida José Larco,72.7738498941787,40,secondary,True,0.4
108183453,133930111,Calle Comandante Aristides Aljovín,90.5119896744834,30,residential,False,0.8
108183453,3102649439,Comandante Aristides Aljovin,10.273891222747029,40,residential,False,0.8
108183454,108183455,Avenida José Larco,39.22524741360719,40,secondary,True,0.4
108183455,3102649447,Calle Juan Fanning,10.45263429585426,30,residential,True,0.8
108183455,108183456,Avenida José Larco,123.47482194274228,40,secondary,True,0.4
108183456,133938965,Calle José Gonzales,84.20229951198105,30,residential,True,0.8
108183456,108183457,Avenida José Larco,98.91355161674896,40,secondary,True,0.4
108183457,133936466,Calle Manco Cápac,167.36080221143695,30,residential,True,0.8
108183457,3102649451,Calle Manco Cápac,11.591483653360964,30,residential,True,0.8
108183457,108183458,Avenida José Larco,105.46078667245123,40,secondary,True,0.4
108183458,108183459,Avenida José Larco,98.78512653085409,60,secondary,True,0.4
108183458,5476639160,Avenida 28 de Julio,14.579854808470408,45,tertiary,True,0.6
108183458,10717932466,Avenida José Larco,15.647160165392528,40,secondary,True,0.4
108183459,108183461,Avenida José Larco,58.04137207824802,60,secondary,True,0.4
108183459,133935657,Calle San Martín,166.5154453551822,40,residential,True,0.8
108183461,108178119,Avenida José Larco,101.34056708835952,60,secondary,True,0.4
108188418,108188424,Malecón de la Reserva,107.20425543243252,40,secondary,True,0.4
108188424,133927069,Calle Porta,59.46210603910318,40,residential,True,0.8
108188424,108188430,Malecón de la Reserva,124.40194707185316,40,secondary,True,0.4
108188430,4332510961,Calle sin nombre,8.557682684138511,20,living_street,False,0.8
108188430,108188432,Malecón de la Reserva,11.150936863501856,40,secondary,True,0.4
108188432,133926635,Calle Comandante O'Donavan,123.0408085645049,30,residential,True,0.8
108188432,108188442,Malecón de la Reserva,130.61534681707067,40,secondary,True,0.4
108188442,108188451,Malecón de la Reserva,125.2419908596508,40,secondary,True,0.4
108188451,3102649453,Malecón de la Reserva,132.82280015820322,40,secondary,True,0.4
108188458,133915457,Avenida Armendariz,91.44627937431284,50,secondary,True,0.4
108188458,114615158,Malecón de la Reserva,306.09963326669333,40,residential,True,0.8
108191733,4081336835,Avenida Alfredo Benavides,23.92555261382665,50,secondary,True,0.4
108191733,133924945,Calle Porta,191.8146829496462,40,residential,True,0.8
108191735,133922983,Calle Cristóbal Colón,130.54802214199594,30,residential,True,0.8
108191735,108178119,Avenida Alfredo Benavides,86.18166724259117,50,secondary,True,0.4
108191737,108191738,Avenida Alfredo Benavides,112.81380235786224,50,secondary,True,0.4
108191737,138950640,Calle Alcanfores,100.86948616190828,40,residential,True,0.8
108191738,263630442,Avenida La Paz,12.89385233889645,40,residential,True,0.8
108191738,108191739,Avenida Alfredo Benavides,106.18603311728393,50,secondary,True,0.4
108191739,1760085377,Calle Grimaldo del Solar,12.567643737261898,40,residential,True,0.8
108191739,108191740,Avenida Alfredo Benavides,165.6350243389641,50,secondary,True,0.4
108191740,108191741,Avenida Alfredo Benavides,62.04665943651917,60,primary,True,0.2
108191740,12645958878,Avenida Paseo de la República,30.912822978926847,40,primary,True,0.2
108191741,263630437,Avenida Paseo de la República,13.910648118905328,40,primary,True,0.2
108191741,108191742,Avenida Alfredo Benavides,24.916995545475867,60,primary,True,0.2
108191742,10719646355,Avenida Alfredo Benavides,50.30022695938729,60,primary,True,0.2
108191743,108191744,Avenida Alfredo Benavides,95.63069745737126,60,primary,True,0.2
108191743,263630433,Calle Ramón Ribeyro,18.604965878223577,30,residential,True,0.8
108191744,108191745,Avenida Alfredo Benavides,90.6247022108144,60,primary,True,0.2
108191744,263635523,Calle Juan de la Fuente,113.50138669547592,40,residential,True,0.8
108191745,108191746,Avenida Alfredo Benavides,143.80897594198302,60,primary,True,0.2
108191745,263630431,Calle Julian Arias Aragüez,14.82589236093954,30,residential,True,0.8
108191746,108191747,Avenida Alfredo Benavides,92.06363740104212,60,primary,True,0.2
108191746,263636155,Calle Francisco de Paula Ugarriza,63.673954230142606,30,residential,True,0.8
108191747,262573989,Avenida República de Panamá,13.07186452222798,50,primary,True,0.2
108191747,263635945,Avenida República de Panamá,139.916177678437,50,primary,False,0.2
108191747,4327105867,Avenida Alfredo Benavides,89.63008015849726,60,primary,True,0.2
108193635,262577875,Calle Berlín,91.74196240745012,40,residential,True,0.8
108193635,197667417,Avenida Diagonal,71.48801316325599,50,secondary,True,0.4
108193650,1435193372,Calle Hernando de Lavalle,143.97516187106766,40,secondary,False,0.4
108193650,4081333897,Calle Hernando de Lavalle,130.8074016640249,40,secondary,True,0.4
108215804,262727581,Avenida General Juan Antonio Pezet,24.888095601966832,30,tertiary,True,0.6
108215804,262727280,Avenida General Juan Antonio Pezet,192.5936597108312,60,residential,False,0.8
108215811,262728246,Calle Jose Dionisio Anchorena,14.675986911277713,40,residential,False,0.8
108215811,3246794213,Avenida Coronel Pedro Portillo,118.6599961174774,60,secondary,True,0.4
108215859,108215860,Calle Miguel de Cervantes Saavedra,63.15684727447548,40,tertiary,True,0.6
108215860,108215862,Calle Miguel de Cervantes Saavedra,123.2008328350538,40,tertiary,True,0.6
108215860,262727329,Calle Doña Amalia,118.56932416905973,30,residential,False,0.8
108215862,108215864,Calle Miguel de Cervantes Saavedra,94.0647674119538,40,tertiary,True,0.6
108215862,960199540,Calle Francisco Eguiguren,117.61467202909364,30,residential,True,0.8
108215864,108217795,Calle David Samanez Ocampo,117.7597486847954,30,residential,True,0.8
108215864,108215865,Calle Miguel de Cervantes Saavedra,97.59632218796634,40,tertiary,True,0.6
108215865,108215866,Calle Miguel de Cervantes Saavedra,93.2735049010264,40,tertiary,True,0.6
108215865,262727028,Calle General Clement,119.5353901518862,30,residential,True,0.8
108215866,262727255,Calle Miguel de Cervantes Saavedra,75.07689930404953,40,tertiary,True,0.6
108215867,262727280,Calle José Matias Manzanilla,119.29121646542372,30,residential,True,0.8
